/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/center_2017_04_09_02_16_29_776.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/left_2017_04_09_02_16_29_776.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/right_2017_04_09_02_16_29_776.jpg,0.09389672,0,0,7.181304
/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/center_2017_04_09_02_16_29_845.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/left_2017_04_09_02_16_29_845.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/right_2017_04_09_02_16_29_845.jpg,0.09389672,0,0,7.137908
/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/center_2017_04_09_02_16_29_913.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/left_2017_04_09_02_16_29_913.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/right_2017_04_09_02_16_29_913.jpg,0.09389672,0,0,7.08052
/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/center_2017_04_09_02_16_29_983.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/left_2017_04_09_02_16_29_983.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/right_2017_04_09_02_16_29_983.jpg,0.09389672,0,0,7.0378
/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/center_2017_04_09_02_16_30_050.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/left_2017_04_09_02_16_30_050.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/right_2017_04_09_02_16_30_050.jpg,0.09154929,0,0,6.995296
/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/center_2017_04_09_02_16_30_120.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/left_2017_04_09_02_16_30_120.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/right_2017_04_09_02_16_30_120.jpg,0.08450703,0,0,6.939091
/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/center_2017_04_09_02_16_30_190.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/left_2017_04_09_02_16_30_190.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/right_2017_04_09_02_16_30_190.jpg,0.07981221,0,0,6.897363
/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/center_2017_04_09_02_16_30_256.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/left_2017_04_09_02_16_30_256.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/right_2017_04_09_02_16_30_256.jpg,0.07981221,0,0,6.842022
/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/center_2017_04_09_02_16_30_326.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/left_2017_04_09_02_16_30_326.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/right_2017_04_09_02_16_30_326.jpg,0.07746479,0,0,6.800794
/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/center_2017_04_09_02_16_30_395.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/left_2017_04_09_02_16_30_395.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/right_2017_04_09_02_16_30_395.jpg,0.07746479,0,0,6.746178
/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/center_2017_04_09_02_16_30_463.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/left_2017_04_09_02_16_30_463.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/right_2017_04_09_02_16_30_463.jpg,0.07746479,0,0,6.705488
/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/center_2017_04_09_02_16_30_529.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/left_2017_04_09_02_16_30_529.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/right_2017_04_09_02_16_30_529.jpg,0.07746479,0,0,6.66504
/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/center_2017_04_09_02_16_30_597.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/left_2017_04_09_02_16_30_597.jpg,/home/sfefilatyev/projects/python_projects/CarND-Behavioral-Cloning-P3/IMG/right_2017_04_09_02_16_30_597.jpg,0.07746479,0,0,6.611485
